"http://ieeexplore.ieee.org.ezproxy.rit.edu/search/searchresult.jsp?download-format=download-csv&ar=7036781,5497832,5421839,6735407,6736855,6884906,4682299,6725331,5678024,5654816,6686354,4599219,1666486,4736909,5138016,6498376,1541543,7253748,5635232,6016798,5367708,5671039,1625689,6040856,1429933,6161622,4021111,1210028,4420221,6655707,6756016,4976790,797905,6201922,5633852,5721046,7148345,1691928,6769676,1659471,6246102,7166110,7065579,4086884,6632070,4808902,5234325,5474773,5582691,5770397,1194965,5360137,5541362,5474252,1644158,4795984,6024113,4554452,5665189,6926557,5513939,6179178,5679451,4725663,4021241,4579536,4287780,1435744,5402616,4344661,5633851,1614797,5376626,6011481,7170604,5305874,4288876,1547612,4529460,4699962,7208973,4663387,4675279,5438075,4289875,6770189,7288796,1215651,1226838,5228172,6893417,5716416,1687642,6075142,1684924,4624490,4288867,4344507,5260848,5169029",2015/11/20 16:22:38
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A Novel Energy-Efficient Sybil Node Detection Algorithm for Intrusion Detection System in Wireless Sensor Networks","Karuppiah, A.B.; Dalfiah, J.; Yuvashri, K.; Rajaram, S.; Pathan, A.-S.K.","Velammal Coll. of Eng. & Technol., Madurai, India","Eco-friendly Computing and Communication Systems (ICECCS), 2014 3rd International Conference on","20150820","2014","","","95","98","A Wireless Sensor Network (WSN) is vulnerable to different types of security attacks where the attackers could easily intrude into the network and could cause inexplicable destruction by disrupting the expected functionalities of the network. Severe drainage of battery may occur due to the attacks and as a result, the lifetime of the network may decrease drastically. In this paper, an energy-efficient integrated Intrusion Detection System (IDS) is proposed to detect network layer Sybil attack. Our scheme spots out accurately and purges out the Sybil node which may falsely behave as a genuine node. The experimental results show that the critical factor in WSN, energy is conserved more efficiently by the proposed scheme than the existing alternative methods. Also, accurate detection of the malicious node is possible spending relatively less energy.","","978-1-4799-7003-2","","10.1109/Eco-friendly.2014.94","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7208973","Attacks;Efficient;Energy;Integrated;Intrusion;Network;Security;Sensor;Sybil;Wireless","Computational modeling;Monitoring;Peer-to-peer computing;Security;Silicon;Social network services;Wireless sensor networks","security of data;wireless sensor networks","IDS;WSN;energy-efficient Sybil node detection algorithm;intrusion detection system;network layer Sybil attack;security attacks;wireless sensor networks","","0","","23","","","18-21 Dec. 2014","","IEEE","IEEE Conference Publications"
"A Resource Scheduling Strategy for Intrusion Detection on Multi-core Platform","Zhuang, Z.; Yuan Luo; Minglu Li; Chuliang Weng","Comput. Sci. & Eng. Dept., Shanghai Jiao Tong Univ., Shanghai","Network and Parallel Computing, 2008. NPC 2008. IFIP International Conference on","20081031","2008","","","583","590","As network becomes faster, there is an emergence need for parallel intrusion detection techniques to keep up with the rapid increase in link speed. Resource scheduling plays a key role in parallel detection schemes. Its primary function is to assist a parallel network-based intrusion detection system (NIDS) to achieve high performance in network environment. In this paper, we introduce an abstract NIDS model and a related new resource scheduling strategy on multi-core platform. This strategy provides a resource configuration scheme by comprehensively considering many performance metrics. Preliminary examples demonstrate the effectiveness of our approach and present a first experimental evaluation.","","978-0-7695-3354-4","","10.1109/NPC.2008.66","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4663387","","Computer networks;Computer science;Dynamic scheduling;Hardware;Intrusion detection;Parallel processing;Processor scheduling;Telecommunication traffic;Throughput;Traffic control","parallel processing;security of data","abstract NIDS model;multi-core platform;parallel intrusion detection techniques;parallel network-based intrusion detection system;performance metrics;resource configuration scheme;resource scheduling strategy","","1","","11","","","18-21 Oct. 2008","","IEEE","IEEE Conference Publications"
"High-throughput linked-pattern matching for intrusion detection systems","Baker, Z.K.; Prasanna, V.K.","Univ. of Southern California, Los Angeles, CA","Architecture for networking and communications systems, 2005. ANCS 2005. Symposium on","20081117","2005","","","193","202","This paper presents a hardware architecture for highly efficient intrusion detection systems. In addition, a software tool for automatically generating the hardware is presented. Intrusion detection for network security is a compute-intensive application demanding high system performance. By moving both the string matching and the linking of multi-part rules to hardware, our architecture leaves the host system free for higher-level analysis. The tool automates the creation of efficient field programmable gate array architectures (FPGA). The generated hardware allows an FPGA-based system to perform deep-packet inspection of streams at up to 10 Gb/s line rates at a high level of area efficiency. Going beyond previous basic string-matching implementations that offer only single-string matching, the architecture provides support for rules requiring complex, linked (correlated-content) constructions. This allows most Snort content-linking extensions including 'distance' and 'within' bounding restrictions.","","978-1-59593-082-8","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4675279","network intrusion detection;string matching","Application software;Computer applications;Computer architecture;Computer networks;Field programmable gate arrays;Hardware;High performance computing;Intrusion detection;Software tools;System performance","field programmable gate arrays;logic CAD;security of data;string matching","FPGA;Snort content-linking extensions;field programmable gate array architectures;hardware architecture;high-throughput linked-pattern matching;intrusion detection system;network security;software tool;string matching","","14","29","32","","","26-28 Oct. 2005","","IEEE","IEEE Conference Publications"
"Optimising IDS Sensor Placement","Hao Chen; Clark, John A.; Shaikh, S.A.; Chivers, H.; Nobles, P.","Dept. of Comput. Sci., Univ. of York, York, UK","Availability, Reliability, and Security, 2010. ARES '10 International Conference on","20100325","2010","","","315","320","In large network environments multiple intrusion detection sensors are needed to adequately monitor network traffic. However, deploying and managing additional sensors on a large network can be a demanding task, and organizations have to balance their desire for detecting intrusions throughout their network with financial and staffing limitations. This paper investigates how intrusion detection system (IDS) sensors should best be placed on a network when there are several competing evaluation criteria. This is a computationally difficult problem and we show how Multi-Objective Genetic Algorithms provide an excellent means of searching for optimal placements.","","978-1-4244-5879-0","","10.1109/ARES.2010.92","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5438075","","Availability;Computer network reliability;Computer science;Computer security;Costs;Genetic algorithms;Genetic programming;Intrusion detection;Monitoring;Telecommunication traffic","computer network security;genetic algorithms","IDS sensor placement;intrusion detection system;multiobjective genetic algorithm;multiple intrusion detection sensor;network traffic","","2","","12","","","15-18 Feb. 2010","","IEEE","IEEE Conference Publications"
"A Two-stage Hybrid Model for Intrusion Detection","Krishnamoorthi; Reddy, N.V.S.; Acharya, U.D.","MIT Manipal, Manipal","Advanced Computing and Communications, 2006. ADCOM 2006. International Conference on","20070813","2006","","","163","165","As the number of networked computers grows, intrusion detection is an essential component in keeping networks secure. Various approaches to intrusion detection are currently being in use with each one has its own merits and demerits. This paper presents a hybrid approach for modeling intrusion detection system (IDS). Rule based classifier and simple K-means clustering are combined as a hybrid intelligent system. The initial prototype developed by the rule base classifier improves the performance of K-means clustering. The results show that the developed hybrid model provides better IDS.","","1-4244-0716-8","1-4244-0716-8","10.1109/ADCOM.2006.4289875","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4289875","Data mining;Hybrid model;Intrusion detection;K-menas clustering;Rule based classifier","Computer networks;Computer security;Data mining;Humans;Hybrid intelligent systems;Information security;Intrusion detection;Monitoring;Prototypes;Surges","knowledge based systems;security of data","K-means clustering;intrusion detection;networked computers;rule based classifier;two-stage hybrid model","","0","","10","","","20-23 Dec. 2006","","IEEE","IEEE Conference Publications"
"Assessing smart Grid security","McBride, Alan J.; McGee, Andrew R.","Bell Labs CTO Security Technology Office in Dublin, Ireland","Bell Labs Technical Journal","20140429","2012","17","3","87","103","The evolution from traditional power networks to smart grid involves many aspects including data network transformation, distributed functionality, and two-way information flow between supplier and customer. Networks are transforming to the use of packet-based communications and the use of newer networking technologies, including optical, Internet Protocol (IP) and Multiprotocol Label Switching (MPLS). Functionality is being distributed to substations, transmission and distribution nodes, and to the customer site. Information flow evolves to two-way communication of rating, billing, and usage data between the customer and supplier (including “smart metering”). These changes introduce new reliability and security challenges for the power grid utility company. In the security domain, new threat vectors are introduced, and vulnerabilities and attacks related to data networking and information technology become more relevant. Security, reliability, and availability of the management and control network and functionality are business critical. This paper describes a methodology for assessing smart grid security, and trends in smart grid security that we have observed while applying this methodology. © 2012 Alcatel-Lucent.","1089-7089","","","10.1002/bltj.21560","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6770189","","","","","","0","","","","","Dec. 2012","","Alcatel-Lucent","Alcatel-Lucent Journal"
"Improving intrusion detection using a novel normalization method along with the use of harmony search algorithm for feature selection","Gotorlar, H.G.; Bagerzadeh, J.; Aghababa, M.P.; Osalu, M.S.","Fac. of Electr. & Comput. Engeniering, Urmia Univ. Of Technol., Urmia, Iran","Information and Knowledge Technology (IKT), 2015 7th Conference on","20151005","2015","","","1","6","In recent years, due to increasing rate of traffic in computer networks as an issue of concern for the community of security researchers, more accurate and faster intrusion detection algorithms are needed to be developed. Thereafter, the advances in terms of feature selection using genetic algorithm and preprocessing methods have paved the way to detect intrusive activities. In this regard, the attempts were made in this study to present a novel method in transferring character data into numerical data to make them suitable to be used in harmony search-support vector machine (HS-SVM). To this end, the NSL-KDD dataset is utilized to present the effectiveness and accuracy of HS-SVM classification. The findings of the present study suggest that the proposed model yielded better performance in terms of speed and accuracy of detecting intrusion compared to other studied preprocessing methods.","","978-1-4673-7483-5","","10.1109/IKT.2015.7288796","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7288796","Feature selection;harmony search;intrusion detection;preprocessing;support vector machine","Accuracy;Feature extraction;Genetic algorithms;Intrusion detection;Support vector machines;Training","computer network security;feature selection;pattern classification;search problems;support vector machines;telecommunication traffic","HS-SVM classification;NSL-KDD dataset;character data transfer;computer network traffic;feature selection;genetic algorithm;genetic algorithm methods;harmony search algorithm;harmony search-support vector machine;intrusion detection algorithms;intrusion detection improvement;intrusive activity detection;normalization method;numerical data;preprocessing methods","","","","","","","26-28 May 2015","","IEEE","IEEE Conference Publications"
"On IP traceback","Belenky, A.; Ansari, N.","New Jersey Inst. of Technol., Newark, NJ, USA","Communications Magazine, IEEE","20030728","2003","41","7","142","153","In this article we present the current state of the art in IP traceback. The rising threat of cyber attacks, especially DDoS, makes the IP traceback problem very relevant to today's Internet security. Each approach is evaluated in terms of its pros and cons. We also relate each approach to practical deployment issues on the existing Internet infrastructure. The functionality of each approach is discussed in detail and then evaluated. We conclude with a discussion on some legal implications of IP traceback.","0163-6804","","","10.1109/MCOM.2003.1215651","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1215651","","","Internet;electronic commerce;security of data","DDoS;IP traceback;Internet infrastructure;Internet security;cyber attacks;deployment issues","","55","5","12","","","July 2003","","IEEE","IEEE Journals & Magazines"
"Perceptual intrusion detection system","Inoue, A.","Dept. of Comput. Sci., Eastern Washington Univ., Cheney, WA, USA","Fuzzy Information Processing Society, 2003. NAFIPS 2003. 22nd International Conference of the North American","20030908","2003","","","513","518","A simple intrusion detection system (IDS) with respect to perception of human experts is proposed. Its computational framework is designed based on concepts of computational theory of perceptions (CTP) and mass assignment theory (MAT). CTP provides a computational framework of representing and handling perception using linguistic terms and corresponding fuzzy sets. MAT provides that of representing and handling a bias consisting in between perception and observed intrusions through the consistency management between fuzzy sets and probability distributions. For the knowledge construction of this IDS, only linguistic descriptions extracted from organization policies and perception of human experts is expected. For the inference and refinement of knowledge, support logic, a truth functional logic for manipulating probability intervals, is used.","","0-7803-7918-7","","10.1109/NAFIPS.2003.1226838","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1226838","","Computer science;Fuzzy logic;Humans;Intrusion detection;Logic programming;Pattern analysis;Pattern recognition;Performance analysis;Probabilistic logic;Probability distribution","computational linguistics;fuzzy set theory;inference mechanisms;probability;safety systems;visual perception","CTP;IDS;MAT;computational framework;computational linguistics;computational theory of perceptions;fuzzy sets;human perception;inference mechanism;intrusion detection system;knowledge refinement;mass assignment theory;probability distributions;probability interval manipulation;support Logic","","1","","9","","","24-26 July 2003","","IEEE","IEEE Conference Publications"
"Design and implementation of a distributed IDS alert aggregation model","Guo Fan; Ye Jihua; Deng Mingxing","Coll. of Comput. Inf. Eng., Jiangxi Normal Univ., Nanchang, China","Computer Science & Education, 2009. ICCSE '09. 4th International Conference on","20090901","2009","","","975","980","How to aggregate and reduce duplicated alerts from different IDSs is one of the most important problems in distributed IDS research area. The article proposes a distributed alert aggregation model composed of local components and network components. Local components transform raw alerts originating from traditional IDSs to IDMEF-based alerts with uniform format, which are sent to network components. Network components aggregate similar alerts into a meta-alert, using an aggregation algorithm based on category and feature similarity. A subscription-based communication mechanism is and multiple kinds of messages are also proposed to meet the demands of the communication between the components and to realize information share in the whole network. Experiments on DARPA99 data set indicated the effectiveness of the model.","","978-1-4244-3520-3","978-1-4244-3521-0","10.1109/ICCSE.2009.5228172","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5228172","Alert Aggregation;Feature Similarity;IDS","Aggregates;Algorithm design and analysis;Computer science;Computer science education;Design engineering;Distributed computing;Distributed databases;Educational institutions;Intrusion detection;Spatial databases","distributed processing;security of data","alert aggregation model;distributed IDS;distributed intrusion detection system;network components;subscription-based communication mechanism","","1","","11","","","25-28 July 2009","","IEEE","IEEE Conference Publications"
"Ethics and privacy in national security and critical infrastructure protection","Betts, J.; Sezer, S.","Sch. of EEECS, Queens Univ. Belfast, Belfast, UK","Ethics in Science, Technology and Engineering, 2014 IEEE International Symposium on","20140908","2014","","","1","7","Protection of critical infrastructures has a growing role in national security issues. These include power and water supplies, traffic management systems, financial services and communication networks. Attacks on any of these can damage economies, cause disasters and may lead to loss of life. Dependence on critical infrastructures in modern societies makes them targets for organized crime and terrorism. Their protection is vital to national security and public safety. This paper highlights the importance of ethical principles in the design of critical infrastructure network protection systems, focusing on privacy and data protection. It introduces our research addressing privacy in the design of one such system funded by the European Commission's FP7 Programme. Debates surrounding national security and privacy involve policy makers, regulators, academics, security engineers and the public. A proposal from the designer of the Privacy by Design framework is discussed and the paper concludes by challenging policy makers, researchers and the technology industry to review and develop such proposals and enable the protection of national security and privacy.","","","","10.1109/ETHICS.2014.6893417","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6893417","","Data privacy;Europe;Government;National security;Privacy;Surveillance","critical infrastructures;data protection;decision making;national security;terrorism","European Commission FP7 Programme;communication network;critical infrastructure network protection system;data protection;ethical principle;financial services;national security;organized crime;policy maker;privacy protection;public safety;terrorism;traffic management systems","","0","","24","","","23-24 May 2014","","IEEE","IEEE Conference Publications"
"Sequencegram: n-gram modeling of system calls for program based anomaly detection","Hubballi, N.; Biswas, S.; Nandi, S.","Dept. of Comput. Sci. & Eng., Indian Inst. of Technol., Guwahati, India","Communication Systems and Networks (COMSNETS), 2011 Third International Conference on","20110217","2011","","","1","10","Our contribution in this paper is two fold. First we provide preliminary investigation results establishing program based anomaly detection is effective if short system call sequences are modeled along with their occurrence frequency. Second as a consequence of this, built normal program model can tolerate some level of contamination in the training dataset. We describe an experimental system Sequencegram, designed to validate the contributions. Sequencegram model short sequences of system calls in the form of n-grams and store in a tree (for the space efficiency) called as n-gram-tree. A score known as anomaly score is associated with every short sequence (based on its occurrence frequency) which represents the probability of short sequence being anomalous. As it is generally assumed that, there is a skewed distribution of normal and abnormal sequences, more frequently occurring sequences are given lower anomaly score and vice versa. Individual n-gram anomaly score contribute to the anomaly score of a program trace.","","978-1-4244-8952-7","978-1-4244-8951-0","10.1109/COMSNETS.2011.5716416","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5716416","Intrusion detection system;Program based anomaly detection;n-gram based analysis","Clustering algorithms;Intrusion detection;Mathematical model;Monitoring;Testing;Training;Windows","security of data;sequences;telecommunication security","abnormal sequences;program based anomaly detection;sequencegram model short sequences;system calls;training dataset","","2","","19","","","4-8 Jan. 2011","","IEEE","IEEE Conference Publications"
"On improving performance of Network Intrusion Detection Systems by efficient packet capturing","Biswas, A.; Sinha, P.","Dept. of Electr. & Comput. Eng., Concordia Univ., Montreal, Que.","Network Operations and Management Symposium, 2006. NOMS 2006. 10th IEEE/IFIP","20061023","2006","","","1","4","In a PC based network intrusion detection system (NIDS), the packet capturing component is a key bottleneck which reduces its effectiveness. NIDS deployment on multiprocessor or distributed systems that circumvents this bottleneck do not address operating system performance limitations which are the causal factors behind this bottleneck. Completion of intrusion detection task in bounded time at the sensors is also important to detect complex and co-ordinated attack patterns. Existing Linux based packet capturing solutions, NAPI and PFRING, are inefficient and have poor real-time performance. We have implemented a user space network interface (DMA ring) to capture packets under high network load on a modest commodity platform. DMA ring outperforms existing solutions in terms of higher load bearing, packet capturing capacity and superior real-time behavior. We proposed a scheme using DMA ring, which improves the performance of a user space NIDS","1542-1201","1-4244-0142-9","","10.1109/NOMS.2006.1687642","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1687642","High bandwidth packet capture;performance improvement of Network Intrusion Detection System","Intrusion detection","computer networks;security of data;telecommunication security","DMA ring;Linux based packet capturing solutions;NAPI;PC based network intrusion detection systems;PFRING;complex coordinated attack pattern detection;distributed system;load bearing;modest commodity platform;multiprocessor system;packet capturing capacity;packet capturing component;user space network interface","","2","","16","","","3-7 April 2006","","IEEE","IEEE Conference Publications"
"A host based intrusion detection system for DDoS attack in WLAN","Anuradha; Singhrova, A.","Comput. Sci. & Eng., DCRUST, Sonipat, India","Computer and Communication Technology (ICCCT), 2011 2nd International Conference on","20111110","2011","","","433","438","Intrusion detection system (IDS) plays a vital role in a computer security scheme as the number of security-breaking attempts originating inside organizations is increasing steadily. In this paper, we describe an architecture of Host based Intrusion Detection System for DoS attack in distributed WLAN (HIDS). The proposed system is an intelligent system that will detect the intrusion dynamically and periodically on estimating the intruder association respective to the current node with its neighbor nodes. It also uses the concept of Bloom filter, in which it stores destination IP address that is used to detect an intruder with misuse detection approach.","","978-1-4577-1385-9","","10.1109/ICCCT.2011.6075142","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6075142","Bloom Filter;DDoS;Intrusion Detection System;Wireless local Area Network","Computer crime;Computers;IP networks;Intrusion detection;Monitoring;Wireless LAN","IP networks;computer network security;data structures;wireless LAN","Bloom filter;DoS attack;computer security scheme;destination IP address;distributed WLAN;host based intrusion detection system;intelligent system;intruder association","","0","","15","","","15-17 Sept. 2011","","IEEE","IEEE Conference Publications"
"A SOM and Bayesian Network Architecture for Alert Filtering in Network Intrusion Detection Systems","Faour, A.; Leray, Philippe; Eter, B.","Lab. LITIS, INSA, Rouen","Information and Communication Technologies, 2006. ICTTA '06. 2nd","20061016","2006","2","","3175","3180","With the ever growing deployment of networks and the Internet, the importance of network security has increased. Recently, however, systems that detect intrusions, which are important in security countermeasures, have been unable to provide proper analysis or an effective defense mechanism. Instead, they have overwhelmed human operators with a large volume of intrusion detection alerts. This paper presents a new approach for handling intrusion detection alarms more efficiently. We propose here an architecture for automated alarm filtering based on classical method of clustering (self-organizing maps) coupled with probabilistic graphical model (Bayesian belief networks) for determining if the network is really attacked","","0-7803-9521-2","","10.1109/ICTTA.2006.1684924","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1684924","Bayesian Networks and Alarms Filterirng;Clusterirng;Intrusion Detection;Network Security","Association rules;Bayesian methods;Data mining;Electronic mail;Graphical models;Humans;IP networks;Information filtering;Information filters;Intrusion detection","Internet;belief networks;pattern clustering;probability;security of data;self-organising feature maps;telecommunication computing","Bayesian belief networks;Bayesian network architecture;Internet;automated alarm filtering;clustering;network intrusion detection systems;network security;probabilistic graphical model;self-organizing maps","","6","","31","","","0-0 0","","IEEE","IEEE Conference Publications"
"An Abstract Model for Intrusion Detection on Multi-Core Platform","Zhuang, Z.; Yuan Luo; Minglu Li; Chuliang Weng","Dept. of Comput. Sci. & Eng., Shanghai Jiao Tong Univ., Shanghai","ChinaGrid Annual Conference, 2008. ChinaGrid '08. The Third","20080912","2008","","","202","208","The processing speed of conventional network-based intrusion detection systems (NIDSs) is incompetent as to the rapid increase in network link speed. This problem imposes an emerging need for new detection technologies. In this paper, we introduce a multi-core technique which opens up another way for fast intrusion detection by proper workload partitioning and parallel detection on high-speed link. We present an abstract model of NIDS on multi-core platform and discuss the optimal solution when minimum memory occupation achieves. A preliminary example shows the model configuration and presents a first experimental evaluation.","","978-0-7695-3306-3","","10.1109/ChinaGrid.2008.27","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4624490","","Central Processing Unit;Computer science;Concurrent computing;High-speed networks;Intrusion detection;Measurement;Multicore processing;Protection;Telecommunication traffic;Throughput","multiprocessing systems;security of data","high-speed link;intrusion detection systems;multicore platform;multicore technique;network link speed;parallel detection;workload partitioning","","2","","7","","","20-22 Aug. 2008","","IEEE","IEEE Conference Publications"
"Enhanced Intrusion Detection System for Discovering Malicious Nodes in Mobile Ad Hoc Networks","Nasser, N.; Yunfeng Chen","Univ. of Guelph, Guelph","Communications, 2007. ICC '07. IEEE International Conference on","20070813","2007","","","1154","1159","As mobile wireless ad hoc networks have different characteristics from wired networks and even from standard wireless networks, there are new challenges related to security issues that need to be addressed. Many intrusion detection systems have been proposed and most of them are tightly related to routing protocols, such as Watchdog/Pathrater and Routeguard. These solutions include two parts: intrusion detection (Watchdog) and response (Pathrater and Routeguard). Watchdog resides in each node and is based on overhearing. Through overhearing, each node can detect the malicious action of its neighbors and report other nodes. However, if the node that is overhearing and reporting itself is malicious, then it can cause serious impact on network performance. In this paper, we overcome the weakness of Watchdog and introduce our intrusion detection system called ExWatchdog. The main feature of the proposed system is its ability to discover malicious nodes which can partition the network by falsely reporting other nodes as misbehaving and then proceeds to protect the network. Simulation results show that our system decrease the overhead greatly, though it does not increase the throughput obviously.","","1-4244-0353-7","","10.1109/ICC.2007.196","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4288867","","Ad hoc networks;Authentication;Communications Society;Computer networks;Information science;Intrusion detection;Mobile ad hoc networks;Peer to peer computing;Routing protocols;Wireless networks","ad hoc networks;mobile radio;routing protocols;telecommunication security","Pathrater;Routeguard;Watchdog;intrusion detection system;mobile wireless ad hoc networks;routing protocols","","14","","11","","","24-28 June 2007","","IEEE","IEEE Conference Publications"
"Immune Multi-agent Network Intrusion Defense Model","Qiang Hu; JianChuan Qiu; Gang Song","ChengDu Univ., Chengdu","Natural Computation, 2007. ICNC 2007. Third International Conference on","20071105","2007","3","","205","209","This paper analyzes the immune theory and multi- agent systems, and proposes an immune multi-agent active defense model. The concept of immune agent is introduced. While the logical structure and running mechanism is established. The method which uses antibody concentration to quantitatively describe the degree of intrusion danger is presented. The proposed model implements a multi-layer and distributed active defense mechanism for network intrusion. The experiment results show that this model is a good solution to the network security defense.","","978-0-7695-2875-5","","10.1109/ICNC.2007.434","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4344507","","Certification;Computer architecture;Computer networks;Computerized monitoring;Educational institutions;Immune system;Information analysis;Information security;Intrusion detection;Multiagent systems","distributed processing;multi-agent systems;security of data","immune multiagent network intrusion defense model;immune theory;multiagent systems;network security defense","","0","","11","","","24-27 Aug. 2007","","IEEE","IEEE Conference Publications"
"An Implement of Broadband Network Monitoring System Based on Libnids and Winpcap","Wang Xuren; He Famei","Inf. Eng. Coll., Capital Normal Univ., Beijing, China","New Trends in Information and Service Science, 2009. NISS '09. International Conference on","20090925","2009","","","812","814","Broadband networks have been well developed and increasedly applied in Chinese industries' and organizationspsila networks. The security problems in broadband networks are discussed widely and frequently. There exit various network security protection tools, such as firewall, IDS (intrusion detection system), leak scanning and so on. All these tools deal with packet heads, not with detailed packet content. But some attacks, for example, guessing password, can only be examined in packet content. This paper presents a broadband network monitoring system (BBNMS) based on Libnids, which is an implementation of an e-component of network intrusion detection system. In the system not only packet heads but packet contents can be analyzed. The paper has explored three main topics: packet content analysis, packet real-time analyzing with optimized programming technologies and enhancing Libnidspsila function to detect PPPoE protocol packets of broadband network. Empirical results illustrate that the intrusion detection model can detect intrusion more accurately.","","978-0-7695-3687-3","","10.1109/NISS.2009.213","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5260848","computer application;network monitor;network security","Broadband communication;Educational institutions;Functional programming;Intrusion detection;Libraries;Monitoring;Paper technology;Programming profession;Protection;Protocols","broadband networks;telecommunication security","Libnids;PPPoE protocol packets;Winpcap;broadband network monitoring system;network intrusion detection system;network security protection tools;packet content analysis;packet real-time analyzing","","0","","7","","","June 30 2009-July 2 2009","","IEEE","IEEE Conference Publications"
"Intrusion Detection Model Based on Hierarchical Fuzzy Inference System","Yu-ping Zhou; Jian-An Fang","Coll. of Inf. Sci. & Technol., Donghua Univ., Shanghai, China","Information and Computing Science, 2009. ICIC '09. Second International Conference on","20090721","2009","2","","144","147","With the growing rate of network attacks, intelligent methods for detecting new attacks have attracted increasing interest. This paper presents an approach incorporating several soft computing techniques to construct a hierarchical neuro-fuzzy inference intrusion detection system which can implement either misuse or anomaly detection. In the proposed system principal component analysis neural network is used to reduce the dimensions of the feature space. And the preprocessed data is clustered by applying an enhanced fuzzy c-means clustering algorithm to extract and manage fuzzy rules. The system developments two level neuro-fuzzy inference system. Genetic algorithm is used to optimize the structure of the system. Finally a publicly available DRAPA/KDD99 dataset is used to demonstrate the approaches and the results show their accuracy.","","978-0-7695-3634-7","","10.1109/ICIC.2009.145","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5169029","Fuzzy inference;Fuzzy logic;Intrusion detection;Neural network","Computer networks;Data security;Fuzzy logic;Fuzzy neural networks;Fuzzy systems;Genetic algorithms;Intelligent networks;Intrusion detection;Neural networks;Principal component analysis","fuzzy neural nets;fuzzy set theory;genetic algorithms;inference mechanisms;pattern clustering;principal component analysis;security of data","DRAPA/KDD99 dataset;anomaly detection;fuzzy c-means clustering algorithm;genetic algorithm;hierarchical fuzzy inference system;hierarchical neuro-fuzzy inference intrusion detection system;intelligent methods;intrusion detection model;network attacks;neuro-fuzzy inference system;principal component analysis neural network;soft computing techniques","","1","","11","","","21-22 May 2009","","IEEE","IEEE Conference Publications"
